Account ID;Customer Name;Account Type;Branch;Transaction Type;Transaction Amount;Account Balance;Currency
ACC03369;Roger Wiggins;Recurring Deposit;Chicago;Debit;3185,25;53275,59;INR
ACC03370;Kiara Brown;Recurring Deposit;Chicago;Debit;4648,98;72473,59;USD
ACC03371;David Irwin;Fixed Deposit;Los Angeles;Debit;4879,23;40144,92;GBP
ACC03372;Sean Becker;Current;New York;Credit;2929,53;89884,44;INR
ACC03373;Andrew Irwin;Current;Los Angeles;Credit;1686,39;99970,85;GBP
ACC03374;Brian Cook;Savings;Los Angeles;Debit;916,3;38427,71;USD
ACC03375;Paul Brown;Savings;Phoenix;Credit;2609,67;5821,14;EUR
ACC03376;Tyler Nguyen;Fixed Deposit;Houston;Credit;4079,57;68109,21;INR
ACC03377;Ashlee Martinez;Recurring Deposit;San Antonio;Debit;4945,5;20176,65;JPY
ACC03378;Michael Livingston;Current;San Diego;Debit;745,6;29687,24;GBP
ACC03379;Marie Jackson;Savings;New York;Debit;69,15;12479,53;USD
ACC03380;Daniel Rogers;Recurring Deposit;Chicago;Debit;2808,24;75652,59;INR
ACC03381;Maxwell Bridges;Recurring Deposit;San Antonio;Debit;4792,6;63091,74;GBP
ACC03382;Ryan Briggs;Savings;New York;Debit;1172,77;4915;GBP
ACC03383;George Nelson;Current;Chicago;Credit;3493,72;90367,18;JPY
ACC03384;Joshua Hamilton;Fixed Deposit;New York;Debit;3698,92;10310,06;USD
ACC03385;Kristen Vincent;Recurring Deposit;Los Angeles;Credit;1907,37;70717,48;JPY
ACC03386;Jonathan Maldonado;Current;Houston;Credit;1496,61;95693,71;INR
ACC03387;Austin Black;Savings;Los Angeles;Credit;4760,35;51751,01;JPY
ACC03388;Greg Martin;Fixed Deposit;Phoenix;Debit;4058,67;84785,26;EUR
ACC03389;Rachel Harris;Savings;Philadelphia;Credit;1275,25;17212,73;GBP
ACC03390;Lynn Odonnell;Recurring Deposit;Los Angeles;Debit;1456,6;87605,71;INR
ACC03391;Mark Nelson;Current;Los Angeles;Debit;3718,77;2127,03;EUR
ACC03392;Jeffrey Martin;Recurring Deposit;Philadelphia;Credit;336,24;2790,65;GBP
ACC03393;Robert Oconnor;Recurring Deposit;Chicago;Debit;661,47;14614,55;JPY
ACC03394;Kelly Scott;Recurring Deposit;Houston;Debit;2209,13;75524,91;INR
ACC03395;Paula Alvarez;Current;San Antonio;Debit;3973,92;60726,12;JPY
ACC03396;Brandy Stone;Current;Los Angeles;Debit;1532,84;67706,95;USD
ACC03397;Mary Green;Savings;Philadelphia;Debit;334,93;38836,35;USD
ACC03398;Angela Velazquez;Savings;San Antonio;Credit;3998,54;7825,31;USD
ACC03399;Alicia Thornton;Savings;Philadelphia;Credit;3395,55;90847,12;EUR
ACC03400;Joseph Shaw;Current;Los Angeles;Debit;3783,98;19087,61;INR
ACC03401;Danielle Leonard;Recurring Deposit;Chicago;Debit;299,19;93681,09;GBP
ACC03402;Diane Stokes;Savings;New York;Debit;2933,28;7913,68;USD
ACC03403;Sharon Woods;Current;Philadelphia;Debit;2821,97;95221,36;EUR
ACC03404;Kristen Arroyo;Current;Chicago;Debit;1027,5;94213,8;JPY
ACC03405;Alisha Butler;Savings;San Antonio;Debit;4431,23;16721,83;INR
ACC03406;Megan Lee;Recurring Deposit;Los Angeles;Credit;3872,53;83311,76;INR
ACC03407;Paul Clark;Recurring Deposit;New York;Debit;4058,26;28122,2;JPY
ACC03408;Laura Bailey;Savings;San Diego;Credit;167,29;17201,46;GBP
ACC03409;Peggy Owens;Fixed Deposit;Phoenix;Debit;4727,3;99072,77;USD
ACC03410;Cheryl Callahan;Savings;Phoenix;Credit;3624,39;75569,89;GBP
ACC03411;Heather Brennan;Fixed Deposit;New York;Debit;3398,35;29921,71;USD
ACC03412;Isaac Murphy;Savings;San Diego;Debit;1976,94;92854,34;INR
ACC03413;Alison Harris;Current;Chicago;Credit;4775,77;65621,32;USD
ACC03414;Jamie Edwards;Savings;San Diego;Credit;3930,78;98139,07;GBP
ACC03415;Robert Allen;Recurring Deposit;Phoenix;Debit;2461,62;95980,55;USD
ACC03416;Sandra Robertson;Recurring Deposit;New York;Credit;4324,44;12667,25;EUR
ACC03417;Crystal Ashley;Savings;Phoenix;Credit;3272,3;93095,02;USD
ACC03418;Jeremy Nelson;Fixed Deposit;Phoenix;Credit;1775,56;11970,98;JPY
ACC03419;William Garcia;Recurring Deposit;San Antonio;Credit;4225,76;55028,21;INR
ACC03420;Tristan Jones;Savings;New York;Debit;2277,47;82403,02;INR
ACC03421;Catherine Thompson;Savings;San Antonio;Credit;3174,32;98648,05;EUR
ACC03422;William Bryan;Savings;San Antonio;Credit;2935,34;8132,96;EUR
ACC03423;Kyle Williams;Recurring Deposit;New York;Debit;1511,87;64997,92;EUR
ACC03424;Susan Beltran;Recurring Deposit;New York;Debit;3765,26;20272,9;EUR
ACC03425;Linda Haas;Fixed Deposit;Los Angeles;Debit;2102,4;83616,27;INR
ACC03426;Shannon King;Savings;Los Angeles;Credit;1795,7;20152,05;EUR
ACC03427;Shawn Davidson;Savings;New York;Credit;4006,35;25283,37;EUR
ACC03428;Jennifer Ryan;Fixed Deposit;Phoenix;Credit;1428,16;95803,03;GBP
ACC03429;Ryan Horton;Fixed Deposit;San Antonio;Credit;2298,06;72404,33;INR
ACC03430;Evelyn Brown;Current;San Antonio;Credit;358,26;99896,35;INR
ACC03431;Lance Mccarthy;Savings;New York;Debit;1120,7;53683,29;EUR
ACC03432;Jason Dalton;Fixed Deposit;Los Angeles;Debit;93,51;504,32;JPY
ACC03433;Michelle Dickerson;Current;San Antonio;Credit;1778,38;63366,93;JPY
ACC03434;Sarah Copeland;Fixed Deposit;San Antonio;Debit;4195,53;2558,5;JPY
ACC03435;Chase Torres;Fixed Deposit;Chicago;Credit;836,01;53185,68;EUR
ACC03436;Carol Scott;Current;New York;Credit;4106,64;99608,12;EUR
ACC03437;Anthony Campos;Fixed Deposit;Houston;Debit;581,8;58316,3;GBP
ACC03438;Jeffery Branch;Recurring Deposit;San Antonio;Debit;3818,53;66810,93;USD
ACC03439;Christian Wright;Savings;Chicago;Debit;4647,38;87856,47;INR
ACC03440;Heather Simpson;Fixed Deposit;Houston;Debit;2647,86;29984,94;USD
ACC03441;Lance Moreno;Recurring Deposit;Phoenix;Credit;3048,01;25484,54;INR
ACC03442;Tanya Martin;Current;Los Angeles;Credit;936,01;23377,8;JPY
ACC03443;Monica Kennedy;Fixed Deposit;San Diego;Debit;4715,11;40437,09;GBP
ACC03444;Kari Taylor;Fixed Deposit;Chicago;Credit;4784,23;55026,63;GBP
ACC03445;Samuel Johnson;Savings;San Antonio;Debit;4958,67;1419,22;USD
ACC03446;Lori Roberts;Fixed Deposit;Los Angeles;Debit;4493,17;69350,24;JPY
ACC03447;Brad Hanson;Fixed Deposit;Phoenix;Credit;555,84;70069,61;INR
ACC03448;Melissa Pitts;Savings;Phoenix;Debit;4551,94;28935,45;JPY
ACC03449;Jeffrey Skinner;Savings;Houston;Debit;2843,73;39799,23;INR
ACC03450;Scott Gibbs;Current;Houston;Credit;2030,21;52777,36;GBP
ACC03451;Tracy Lawrence;Current;Los Angeles;Debit;326,39;61121,1;USD
ACC03452;John Carlson;Current;Houston;Debit;1332,61;98219,04;USD
ACC03453;Sarah Calderon;Current;Phoenix;Debit;1625,87;37683,72;EUR
ACC03454;Mark Branch;Fixed Deposit;Los Angeles;Debit;4944,66;34344,38;INR
ACC03455;Chad Lane;Fixed Deposit;Houston;Credit;2648,42;82774,5;INR
ACC03456;Eric Garcia;Savings;Houston;Credit;3305,33;87537,6;JPY
ACC03457;Andrew Gates;Recurring Deposit;San Diego;Debit;3063;92795,96;INR
ACC03458;Stacy Reyes;Savings;Chicago;Credit;769,99;49647,07;INR
ACC03459;Kimberly Fisher;Savings;Los Angeles;Credit;949,01;4343,78;GBP
ACC03460;Margaret Brown;Savings;San Antonio;Debit;1440,35;61595,53;USD
ACC03461;Donald Cook DDS;Recurring Deposit;Chicago;Debit;988,94;8635,8;GBP
ACC03462;Donald Nunez;Savings;New York;Debit;2556,51;30299,52;EUR
ACC03463;James Mason;Current;San Diego;Credit;3719,1;5177,12;GBP
ACC03464;Kevin Schmidt;Recurring Deposit;San Antonio;Debit;422,09;48315,58;INR
ACC03465;Melissa Bennett;Current;New York;Debit;4836,91;34443,58;EUR
ACC03466;James Page;Recurring Deposit;Houston;Credit;809,94;79717,55;JPY
ACC03467;Kristen Nelson;Savings;Chicago;Debit;2092,68;34258,77;USD
ACC03468;Scott Flynn;Current;San Antonio;Debit;4905,94;10767,22;GBP
ACC03469;Erika Moore;Current;Chicago;Credit;3508,03;94277,71;JPY
ACC03470;Ryan Gomez;Fixed Deposit;Philadelphia;Debit;65,12;34246,73;JPY
ACC03471;Martin West;Recurring Deposit;Chicago;Credit;1594,39;3302,32;EUR
ACC03472;Ian Miller;Current;New York;Credit;3848,65;22552,07;JPY
ACC03473;Thomas Johnston;Fixed Deposit;Philadelphia;Credit;3198,19;73176,23;INR
ACC03474;James Sanchez;Fixed Deposit;Phoenix;Debit;4969,57;91335,85;INR
ACC03475;Heather Peterson;Current;New York;Credit;1415,17;26798,37;EUR
ACC03476;Lauren Miller;Savings;Houston;Credit;4160,93;80041,51;JPY
ACC03477;Jason Woods;Recurring Deposit;Chicago;Credit;2422,66;2139,1;GBP
ACC03478;Jordan Rodriguez;Recurring Deposit;Phoenix;Debit;2969,7;83084,64;JPY
ACC03479;Lisa Burns;Recurring Deposit;Los Angeles;Debit;1408,33;617,48;INR
ACC03480;Jennifer Tapia;Savings;Chicago;Debit;37,36;30088,1;USD
ACC03481;Jason Wilson;Current;Los Angeles;Credit;2934,39;78836,07;EUR
ACC03482;Ann Allen;Current;Los Angeles;Credit;360,81;21343,59;GBP
ACC03483;Jennifer Riddle;Savings;Phoenix;Debit;4740,52;27418,27;INR
ACC03484;Bryan Deleon;Fixed Deposit;Philadelphia;Credit;2890,06;74210,12;GBP
ACC03485;Meghan Goodwin;Recurring Deposit;San Diego;Credit;903,12;75182,38;INR
ACC03486;Jessica Gibbs;Recurring Deposit;Phoenix;Credit;2289,77;76106,93;USD
ACC03487;James Sanders;Savings;New York;Debit;2191,8;49607,06;GBP
ACC03488;Christina Foster;Savings;New York;Credit;2556,69;23954,47;GBP
ACC03489;Cody Smith;Savings;San Antonio;Credit;1280,24;43279,42;EUR
ACC03490;Alex Morales;Savings;Phoenix;Credit;3630,84;26002,19;JPY
ACC03491;Jennifer Turner;Fixed Deposit;San Antonio;Debit;1504,78;47190,44;EUR
ACC03492;Evan Meza;Recurring Deposit;Los Angeles;Debit;3495,34;19504,89;JPY
ACC03493;Jennifer Gray;Current;Chicago;Credit;2883,83;32114,38;EUR
ACC03494;Katherine Huber;Current;Philadelphia;Credit;3828,75;70003,69;GBP
ACC03495;Alyssa Smith;Savings;Houston;Debit;2340,98;51829,28;JPY
ACC03496;Jonathan Leblanc;Current;Houston;Credit;4325,56;62411,77;USD
ACC03497;Christopher Conley;Fixed Deposit;San Antonio;Debit;2152,06;97656,41;INR
ACC03498;Tammy Harris MD;Fixed Deposit;Los Angeles;Credit;923,92;95772,27;USD
ACC03499;Brian Stanley;Savings;Philadelphia;Debit;118,46;48089,53;USD
ACC03500;Allison Parker;Fixed Deposit;New York;Debit;2056,62;24325,35;USD
ACC03501;Travis Robinson;Current;Houston;Credit;2572,96;14876,23;JPY
ACC03502;Paula Flores;Current;San Antonio;Credit;2225,3;20135,88;GBP
ACC03503;Shannon Lindsey;Savings;Houston;Debit;2571,87;15475,44;GBP
ACC03504;Rita Graham;Fixed Deposit;Philadelphia;Credit;4818,42;95813,23;JPY
ACC03505;Kimberly Wilson;Fixed Deposit;New York;Debit;54,35;71154,05;USD
ACC03506;James Davis;Fixed Deposit;San Diego;Debit;1437,7;76716,61;INR
ACC03507;Adam Gentry;Recurring Deposit;Phoenix;Debit;2362,85;85841,76;USD
ACC03508;Mrs. Ashley Moore;Fixed Deposit;Philadelphia;Debit;1182,15;15307,73;EUR
ACC03509;Joseph Farrell;Fixed Deposit;Houston;Credit;3683,14;29784,79;GBP
ACC03510;Gary Davis;Current;Phoenix;Credit;4430,2;72414,53;INR
ACC03511;Scott Lawson MD;Recurring Deposit;Houston;Credit;2035,77;15095,14;INR
ACC03512;Bryan Madden;Savings;San Antonio;Credit;4655,53;24312,91;INR
ACC03513;Teresa Dennis;Recurring Deposit;Chicago;Credit;1224,15;21384,82;JPY
ACC03514;John Torres;Savings;San Diego;Debit;4202,53;95182,71;INR
ACC03515;Troy Branch;Fixed Deposit;Phoenix;Debit;451,13;64497,07;USD
ACC03516;Angela Li;Savings;Los Angeles;Debit;1748,26;80231,7;USD
ACC03517;Ronald Wheeler;Fixed Deposit;San Diego;Credit;2810,6;78581,82;USD
ACC03518;Jennifer Garza;Fixed Deposit;Houston;Credit;1340,07;68593,1;EUR
ACC03519;Heather Davis;Fixed Deposit;San Antonio;Credit;763,41;80980,54;GBP
ACC03520;Richard Hill;Recurring Deposit;Houston;Debit;1590,2;53139,47;JPY
ACC03521;Elizabeth Smith;Recurring Deposit;New York;Debit;600,28;61862,35;USD
ACC03522;Jacob Miles;Fixed Deposit;Los Angeles;Debit;2032,63;22166,51;JPY
ACC03523;Brenda Ross;Savings;Chicago;Credit;1531,77;64936,53;USD
ACC03524;Natasha Smith;Savings;Los Angeles;Credit;4044,97;41768,93;GBP
ACC03525;Anne Rodriguez;Recurring Deposit;Los Angeles;Credit;1082,84;41945,03;EUR
ACC03526;Justin Howard;Current;San Antonio;Debit;4140,32;89208;INR
ACC03527;Emily Long;Savings;Philadelphia;Credit;918,57;15188,69;USD
ACC03528;Robin Taylor;Current;Houston;Debit;196,95;98240,57;USD
ACC03529;Jennifer Smith;Recurring Deposit;San Antonio;Debit;2172,97;59402,18;GBP
ACC03530;Jennifer Knight;Recurring Deposit;Chicago;Debit;4489,53;98939,92;GBP
ACC03531;Tiffany Dawson;Current;Phoenix;Credit;1387,18;53723,4;GBP
ACC03532;Timothy Moore;Current;San Diego;Credit;3395,73;47959,19;USD
ACC03533;Raymond Harris;Current;Chicago;Debit;3851,36;24944,06;EUR
ACC03534;Teresa Henderson;Current;Los Angeles;Debit;529,8;48359,05;JPY
ACC03535;Rose Gallagher;Current;San Diego;Credit;2960,94;9886,35;INR
ACC03536;Dylan Williams;Savings;Philadelphia;Credit;119,66;60987,12;GBP
ACC03537;Samantha Allen;Current;Philadelphia;Debit;2824,94;41952,13;INR
ACC03538;Manuel Dillon;Current;Chicago;Credit;219,75;57839,51;EUR
ACC03539;Scott Cook;Recurring Deposit;Chicago;Debit;2568,01;50236,76;USD
ACC03540;Melvin Sexton;Fixed Deposit;San Diego;Credit;4876,95;6388,56;GBP
ACC03541;Rebecca King;Recurring Deposit;San Antonio;Debit;3257,56;84026,33;JPY
ACC03542;Debra Duncan;Recurring Deposit;San Antonio;Credit;2029,75;93198,8;JPY
ACC03543;Elizabeth Byrd;Savings;San Antonio;Credit;2424,6;47391,87;GBP
ACC03544;Daniel Erickson;Current;San Diego;Credit;2476,16;94500,42;EUR
ACC03545;Emily Brown;Fixed Deposit;San Diego;Credit;2574,45;10144,76;INR
ACC03546;Abigail Rodriguez;Savings;New York;Debit;383,9;40266,93;GBP
ACC03547;Ryan Morgan;Savings;Philadelphia;Credit;3473,95;25109,91;USD
ACC03548;Dr. Maria Lynch;Current;San Antonio;Credit;4561,66;65705,24;JPY
ACC03549;Jeffrey Barrera;Recurring Deposit;Philadelphia;Credit;307,48;6309,98;USD
ACC03550;Tonya Garcia;Fixed Deposit;New York;Credit;2156,32;72081,5;INR
ACC03551;Brian Gardner;Current;Los Angeles;Debit;1607,43;39626,33;EUR
ACC03552;Teresa Kelly;Savings;Philadelphia;Debit;1629,7;24695,29;GBP
ACC03553;Robert Watson;Savings;Phoenix;Credit;39,15;4054;GBP
ACC03554;Katherine Ramirez;Current;Philadelphia;Credit;1735,42;39578,46;EUR
ACC03555;Candace Patterson;Fixed Deposit;San Antonio;Credit;2286,53;5983,08;JPY
ACC03556;Tiffany Joseph;Fixed Deposit;Houston;Credit;699,25;59754,54;USD
ACC03557;Jason Swanson;Current;San Antonio;Credit;2816,74;8861,37;INR
ACC03558;Zachary Raymond;Recurring Deposit;Chicago;Debit;2712,74;32765;GBP
ACC03559;Jorge Russo;Savings;Los Angeles;Debit;4249,27;48652,79;EUR
ACC03560;Jacob Evans;Recurring Deposit;San Diego;Credit;327,45;71708,19;USD
ACC03561;Jaime Massey;Fixed Deposit;Chicago;Debit;4547,65;56373,12;GBP
ACC03562;Michael Mitchell;Fixed Deposit;San Antonio;Credit;2448,01;90589,39;GBP
ACC03563;Nancy Rice;Recurring Deposit;Houston;Debit;3328,08;21120,88;INR
ACC03564;Crystal Cook DVM;Fixed Deposit;San Diego;Debit;3011,27;42314,17;GBP
ACC03565;Valerie Elliott;Recurring Deposit;Los Angeles;Credit;1724,7;64121,77;USD
ACC03566;Bobby Fox;Savings;San Antonio;Credit;1163,95;8045,32;JPY
ACC03567;Jennifer Blanchard;Current;Phoenix;Debit;2826,21;51547,45;USD
ACC03568;Ronald Russell;Current;Chicago;Debit;1753,46;17219,4;INR
ACC03569;Jesse Pollard;Fixed Deposit;San Antonio;Debit;3289,38;14090,22;JPY
ACC03570;Jeff Barrett;Current;Philadelphia;Debit;3728,25;22813,22;JPY
ACC03571;Amanda Mccoy;Fixed Deposit;Houston;Debit;1366,65;88553,09;INR
ACC03572;Alexandra Shaffer;Current;San Antonio;Credit;3248,31;39218,97;INR
ACC03573;Derrick Valdez;Fixed Deposit;Philadelphia;Credit;2988,78;22310,64;EUR
ACC03574;Kristy Mckenzie;Fixed Deposit;Los Angeles;Debit;1343,46;31558,99;JPY
ACC03575;Samantha Figueroa;Savings;Houston;Debit;545,11;87622,23;EUR
ACC03576;Renee Michael;Current;Chicago;Debit;927,44;17823,05;EUR
ACC03577;Kimberly Jimenez;Savings;New York;Debit;4444,16;12776,31;JPY
ACC03578;Michael Hill;Current;Phoenix;Debit;2891,7;27065,66;INR
ACC03579;James Green;Recurring Deposit;New York;Credit;2447,99;25716,44;USD
ACC03580;Michael Petersen;Recurring Deposit;New York;Credit;3352,68;35676,35;EUR
ACC03581;Johnny Hale;Savings;Philadelphia;Debit;1209,73;92939,61;EUR
ACC03582;David Howard;Current;Phoenix;Credit;449,9;4353,57;USD
ACC03583;Joshua Becker;Current;San Antonio;Credit;2680,07;55403,95;USD
ACC03584;Rachel Parsons;Savings;Philadelphia;Credit;944,21;18604,97;USD
ACC03585;Luis Armstrong;Current;San Antonio;Credit;2047,64;88424,87;GBP
ACC03586;Savannah Lowery;Recurring Deposit;Houston;Debit;996,77;72535,13;JPY
ACC03587;Kimberly Newton;Recurring Deposit;San Diego;Debit;852,97;70134,12;JPY
ACC03588;Daniel Silva;Recurring Deposit;Phoenix;Debit;2100,93;12775,02;JPY
ACC03589;Brady Sullivan;Fixed Deposit;New York;Debit;1439,15;95529,95;GBP
ACC03590;Mark Simmons;Savings;New York;Debit;243,57;85123,14;GBP
ACC03591;Michelle Wilkins;Fixed Deposit;Philadelphia;Debit;2709,08;32340,94;GBP
ACC03592;Ashley Marshall;Current;Chicago;Credit;4178,06;73048,54;USD
ACC03593;Jeffrey Walker;Recurring Deposit;Philadelphia;Credit;4320,22;64295,36;GBP
ACC03594;Joshua Miller;Current;Philadelphia;Credit;2786,52;62959,62;EUR
ACC03595;Ryan Park;Current;New York;Debit;2195,8;53296,48;GBP
ACC03596;Katrina Zuniga;Fixed Deposit;Chicago;Debit;4487,66;70988,74;EUR
ACC03597;Bryan Brown DDS;Current;Philadelphia;Credit;2782,75;12963,12;EUR
ACC03598;David Richards;Fixed Deposit;San Diego;Credit;4302,27;63195,13;GBP
ACC03599;Alicia Mathews;Current;New York;Credit;4594,8;66014,03;EUR
ACC03600;Travis Harper;Recurring Deposit;New York;Credit;1665,79;22676,53;USD
ACC03601;Robert Herman;Fixed Deposit;Phoenix;Debit;4516,7;55869,23;GBP
ACC03602;Kim Dyer;Recurring Deposit;Chicago;Credit;3156,15;83576,1;JPY
ACC03603;Charles Patton;Savings;New York;Debit;755,42;82783,24;GBP
ACC03604;Regina Miller;Current;Chicago;Credit;2722,83;98698,11;USD
ACC03605;Traci Adkins;Savings;Philadelphia;Debit;4109,39;92691,93;GBP
ACC03606;Veronica Jones;Recurring Deposit;San Antonio;Debit;728,19;84508,28;GBP
ACC03607;Jade Johnson;Savings;Philadelphia;Debit;4412,34;53827,54;EUR
ACC03608;Mary Johnson;Current;Houston;Credit;1654,06;99852,95;INR
ACC03609;Matthew Brooks;Savings;Chicago;Credit;3574,94;43278,19;INR
ACC03610;Jimmy Ponce;Recurring Deposit;Houston;Credit;2007,44;34396,68;EUR
ACC03611;Bradley Garcia;Current;Los Angeles;Debit;2424,5;97974,65;JPY
ACC03612;Stacey Walls;Recurring Deposit;Philadelphia;Credit;2401,09;79957,76;USD
ACC03613;Deanna Patrick;Recurring Deposit;San Diego;Debit;2293,57;13163,72;EUR
ACC03614;Michelle Butler;Fixed Deposit;New York;Debit;1421,32;17872,52;USD
ACC03615;Robert Harper;Recurring Deposit;Chicago;Credit;3724,32;81762,61;GBP
ACC03616;Michael Carter;Recurring Deposit;Houston;Debit;1191,49;3699,81;JPY
ACC03617;Ruth Carroll;Current;San Antonio;Debit;2627,13;99066,6;INR
ACC03618;Roy Walker MD;Savings;Chicago;Credit;2522,23;85407,3;JPY
ACC03619;Briana Jones;Fixed Deposit;San Diego;Debit;3469,44;69151,23;INR
ACC03620;Anthony Douglas;Fixed Deposit;Philadelphia;Debit;29,96;62296,83;JPY
ACC03621;Kenneth Johnston;Fixed Deposit;San Antonio;Credit;82,2;45117,02;GBP
ACC03622;Michelle Raymond;Fixed Deposit;Los Angeles;Credit;3368,87;38945,72;JPY
ACC03623;Andrea Howell;Recurring Deposit;Philadelphia;Debit;177,15;28894,66;INR
ACC03624;Michael Travis;Savings;San Antonio;Credit;598,66;46041,04;USD
ACC03625;Brandon Richardson;Current;Phoenix;Credit;593,42;38002,18;GBP
ACC03626;Emma Patton;Savings;Chicago;Credit;4397,52;85479,29;GBP
ACC03627;Thomas Mccarthy;Fixed Deposit;Houston;Debit;2177,99;81501,94;USD
ACC03628;Joe Clements;Current;Philadelphia;Debit;1716,62;27912,97;JPY
ACC03629;Jesse Trujillo;Fixed Deposit;Phoenix;Debit;2452,44;63437,6;EUR
ACC03630;Amy Brown;Savings;Los Angeles;Credit;1133,33;97665,86;EUR
ACC03631;Jeffrey Brown;Current;New York;Credit;3385,98;4866,57;EUR
ACC03632;Jillian Grimes;Savings;San Diego;Credit;3936,27;95149,9;INR
ACC03633;Mike Gallegos;Recurring Deposit;San Diego;Credit;2313,66;80521,96;INR
ACC03634;Terry Bullock;Fixed Deposit;Chicago;Debit;1144,44;88617,77;EUR
ACC03635;Jill Hubbard;Current;Phoenix;Credit;678,21;54234,86;JPY
ACC03636;Peter Guerrero;Savings;Chicago;Credit;747,92;36602,27;GBP
ACC03637;Jason Cameron;Fixed Deposit;Chicago;Credit;4854,94;7381,04;INR
ACC03638;Jerome Patrick;Current;San Diego;Debit;2880,36;38898,58;JPY
ACC03639;Kimberly Jones;Savings;New York;Debit;177,73;24043,54;INR
ACC03640;Mr. Jeffrey Flores;Fixed Deposit;New York;Debit;3308,9;95336,82;INR
ACC03641;Juan Bowen;Recurring Deposit;New York;Credit;4790,63;83230,29;EUR
ACC03642;Dr. Laura Montgomery;Current;Houston;Debit;2406,59;38984,86;INR
ACC03643;Miranda Olson;Current;San Antonio;Debit;876,09;78433,6;INR
ACC03644;Jeffrey Gardner;Savings;Philadelphia;Debit;60,44;90210,03;EUR
ACC03645;James Hernandez;Fixed Deposit;Philadelphia;Debit;4230,64;91103,34;EUR
ACC03646;Mark Francis;Fixed Deposit;San Diego;Debit;3781,62;94353,75;JPY
ACC03647;Krystal Weber;Savings;Los Angeles;Credit;2575,19;31179,09;EUR
ACC03648;Robert Armstrong;Current;New York;Credit;831,84;90965,06;JPY
ACC03649;Patrick Calderon;Recurring Deposit;San Antonio;Debit;2287,53;79878,57;EUR
ACC03650;Cynthia Patrick;Current;Phoenix;Debit;2921,16;857,64;INR
ACC03651;Eric Howard;Recurring Deposit;Los Angeles;Debit;2985,64;93321,08;JPY
ACC03652;Renee Duke;Current;Chicago;Credit;2703,04;66161,92;GBP
ACC03653;Samantha Rogers;Savings;New York;Debit;1773,97;27071,07;USD
ACC03654;Brenda Black;Current;New York;Debit;4825,18;32372,36;GBP
ACC03655;Joe Stanton;Recurring Deposit;Phoenix;Debit;4465,58;97837,76;USD
ACC03656;Dominique Marquez;Current;Chicago;Debit;2652,01;12114,12;USD
ACC03657;Kimberly Edwards;Savings;Los Angeles;Credit;3784,28;6117;GBP
ACC03658;Samantha Johnston;Savings;Chicago;Credit;918,74;73462,29;INR
ACC03659;Phillip Cooper;Savings;Houston;Credit;981,3;62990,97;GBP
ACC03660;Deborah Contreras;Savings;San Antonio;Credit;769,51;2131,72;EUR
ACC03661;Cory Davis;Current;New York;Credit;2994,55;7780,84;JPY
ACC03662;Daniel Campos;Recurring Deposit;San Diego;Debit;3267,71;42901,59;GBP
ACC03663;Manuel Kim;Savings;Philadelphia;Debit;1426,99;71713,18;JPY
ACC03664;Aaron Ramirez;Recurring Deposit;Phoenix;Credit;1672,34;49704,49;EUR
ACC03665;Douglas Ruiz;Fixed Deposit;Houston;Credit;844,81;25961,08;INR
ACC03666;Richard Luna;Fixed Deposit;Los Angeles;Credit;4677,91;60986,05;JPY
ACC03667;Linda Rivera;Fixed Deposit;Chicago;Debit;2327,72;80145,98;INR
ACC03668;George Pineda;Fixed Deposit;Phoenix;Debit;2463,28;11234,16;INR
ACC03669;Roger Smith;Current;Houston;Credit;1238,24;75080,38;GBP
ACC03670;Sandra Snyder;Current;New York;Debit;3078,87;65563,75;GBP
ACC03671;Cynthia Harrell;Fixed Deposit;San Diego;Credit;1849,01;14886,74;EUR
ACC03672;Carl Craig;Fixed Deposit;Philadelphia;Debit;4257,21;62373,01;GBP
